Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
8377,152.3044235,71.8987008,0.881559831,8679,103.2759782,0.593650344,371.342,0.763396624,2.118319549,Gonen
6851,136.6956792,64.50413161,0.881662101,6965,93.39681002,0.699652778,329.823,0.79141077,2.119177109,Gonen
8581,153.573273,72.45438692,0.881710765,8794,104.5259228,0.789929117,370.131,0.787112564,2.11958557,Gonen
8416,151.9113644,71.64344713,0.881805379,8664,103.5161051,0.676962677,369.454,0.774809336,2.120380447,Gonen
9007,156.6087612,73.82820578,0.881909841,9195,107.0890684,0.588885257,376.396,0.798913993,2.121259207,Gonen
9528,161.3682856,76.04663013,0.881993637,9786,110.1427546,0.678632479,394.851,0.767971544,2.121964975,Gonen
8229,150.1525998,70.73627759,0.882081987,8404,102.3596024,0.656848659,362.143,0.788490992,2.122709943,Gonen
9045,156.9102223,73.90028373,0.882148287,9193,107.3147319,0.593114754,376.918,0.800063908,2.123269551,Gonen
8811,155.2796909,73.10760503,0.882233346,9094,105.917485,0.66442953,376.5,0.781097242,2.123988206,Gonen
8450,152.5899022,71.81256505,0.882333534,8732,103.7249929,0.617825547,369.662,0.777064297,2.124835704,Gonen
10027,165.4464373,77.83627314,0.882420219,10234,112.9901452,0.809412335,398.729,0.792547375,2.125569874,Gonen
7411,142.7479732,67.13673455,0.882497785,7556,97.13896369,0.628583545,343.734,0.788209552,2.126227528,Gonen
6230,130.8073975,61.49993831,0.882583105,6341,89.06336151,0.743259365,314.266,0.792689517,2.126951686,Gonen
8930,157.5916919,74.06696936,0.882670219,9471,106.6303387,0.619493583,396.92,0.712287557,2.127691916,Gonen
6669,135.0633523,63.46720875,0.882715952,6808,92.14789484,0.680232558,323.48,0.80089524,2.128080862,Gonen
8147,149.1490168,70.06454829,0.882793075,8334,101.8483312,0.642001576,365.849,0.764898547,2.128737292,Gonen
7579,145.0529849,68.12917697,0.882834199,7727,98.23381551,0.857352941,345.906,0.795986277,2.129087586,Gonen
9577,162.3584295,76.24125288,0.882886712,9903,110.425609,0.668691524,401.791,0.745485057,2.129535172,Gonen
8846,155.8893354,73.17535284,0.882982575,9153,106.1276449,0.607847179,377.735,0.779080518,2.13035304,Gonen
8156,149.3637837,70.08931611,0.883064081,8257,101.9045717,0.590757642,357.094,0.80375183,2.131049239,Gonen
7706,145.8985732,68.43532023,0.883165808,7923,99.05343978,0.592769231,352.85,0.77778332,2.1319192,Gonen
6550,134.0372132,62.8573101,0.883222501,6670,91.32206206,0.608509848,320.473,0.80143494,2.132404536,Gonen
6280,131.6538152,61.7184334,0.88330787,6445,89.4200444,0.775308642,317.484,0.782935204,2.13313605,Gonen
8343,151.4876303,70.98602806,0.883414225,8567,103.0661803,0.767384106,369.702,0.767058537,2.13404855,Gonen
6387,133.2230521,62.40747764,0.883493437,6656,90.17860596,0.574473826,321.425,0.776868433,2.134728996,Gonen
8970,157.2898019,73.66208933,0.883558491,9193,106.8688856,0.604447439,376.669,0.794479232,2.135288359,Gonen
9288,160.1067533,74.94497932,0.883678782,9571,108.746719,0.708250724,389.608,0.768911469,2.136323937,Gonen
6882,139.1869416,65.12351282,0.88378924,7095,93.60787652,0.556796117,339.85,0.748772669,2.137276317,Gonen
8932,157.4130637,73.62795694,0.883867549,9253,106.6422787,0.706869262,384.588,0.758869538,2.137952352,Gonen
8324,152.0373354,71.09298318,0.883939048,8569,102.9487541,0.574187763,366.157,0.780202348,2.138570202,Gonen
8204,150.49608,70.34793545,0.884024632,8441,102.2039981,0.597262667,362.535,0.784396477,2.139310543,Gonen
8552,153.4261508,71.70139522,0.884080363,8774,104.3491475,0.703868313,369.875,0.785538726,2.139793101,Gonen
8468,152.7191378,71.35165992,0.884147237,8681,103.8354105,0.663636364,367.039,0.789889403,2.1403726,Gonen
8422,152.76844,71.3562382,0.884211066,8719,103.5529982,0.578752062,371.178,0.768175844,2.140926202,Gonen
7881,147.5969914,68.92268891,0.884275585,8133,100.1718566,0.587432916,354.76,0.786904265,2.141486262,Gonen
9387,160.9585373,75.14609685,0.884327978,9663,109.3247438,0.711298022,389.401,0.777933649,2.141941418,Gonen
7813,147.0564327,68.63865108,0.884389083,7975,99.73876159,0.585682159,356.837,0.771059566,2.14247265,Gonen
8811,156.2113307,72.89395203,0.884449048,9100,105.917485,0.683023256,378.848,0.771445176,2.142994397,Gonen
7792,146.9773949,68.56392753,0.884524884,7947,99.60463108,0.802058672,350.763,0.795850065,2.143654837,Gonen
9334,160.6735143,74.92981485,0.884601206,9635,109.0156774,0.767220122,388.946,0.775352232,2.144320183,Gonen
8716,155.634185,72.56105326,0.884664468,8892,105.3449376,0.55537148,377.49,0.768627968,2.144872187,Gonen
9580,162.2771954,75.62961865,0.884757307,9778,110.4429031,0.601985673,393.755,0.77646737,2.14568311,Gonen
6960,138.3098004,64.44287709,0.884820854,7107,94.13685374,0.602962835,332.605,0.790608641,2.146238757,Gonen
8183,150.8859128,70.28435749,0.884884099,8452,102.0731071,0.565749447,364.727,0.773012624,2.146792234,Gonen
9613,163.1021991,75.9586759,0.884936265,9862,110.6329596,0.59449598,390.902,0.790556696,2.147249108,Gonen
9878,165.3220588,76.9712059,0.885004011,10237,112.1474932,0.708608321,415.659,0.718463168,2.147842909,Gonen
9242,160.6740803,74.78920781,0.885062861,9534,108.4770938,0.579435737,388.693,0.76870975,2.148359169,Gonen
8525,153.4796339,71.41870518,0.885137179,8650,104.184294,0.607236983,366,0.799727593,2.149011711,Gonen
9478,162.0104553,75.37325679,0.885186162,9682,109.8533768,0.800506757,391.212,0.778219722,2.149442152,Gonen
7135,140.6893346,65.43923469,0.885240876,7294,95.31297997,0.584931956,338.238,0.783716601,2.149923288,Gonen
8633,154.898169,72.0244465,0.885321537,8862,104.8421527,0.575303212,375.199,0.770634168,2.150633243,Gonen
9013,158.2447291,73.55591333,0.885403215,9260,107.1247311,0.679713424,383.257,0.771079298,2.151352923,Gonen
7465,143.5117503,66.69073139,0.885465184,7594,97.49222124,0.784633172,342.162,0.801264911,2.151899481,Gonen
8460,153.2630172,71.21366806,0.885494401,8631,103.7863505,0.667982629,368.205,0.7841531,2.152157323,Gonen
8167,150.5908786,69.94450085,0.885590403,8357,101.9732679,0.591682968,363.008,0.778825257,2.153005265,Gonen
8709,155.5323703,72.22169652,0.885650971,8906,105.3026267,0.583204982,372.963,0.786767942,2.153540803,Gonen
9610,163.3564928,75.83098832,0.885727509,9852,110.6156952,0.687754956,398.169,0.761725269,2.154218169,Gonen
7743,146.7868683,68.12185372,0.885789707,7940,99.29095525,0.589090079,351.974,0.785412766,2.154769142,Gonen
7329,142.9413823,66.32549127,0.885832671,7564,96.60006534,0.563942752,345.037,0.773612089,2.155149997,Gonen
9930,165.554892,76.80015033,0.885889989,10138,112.4422904,0.738839286,400.037,0.779756115,2.155658436,Gonen
7262,142.1319702,65.91325528,0.885967746,7427,96.15750399,0.725402058,340.814,0.785653873,2.156348819,Gonen
9849,165.3902653,76.68530127,0.886011781,10098,111.9827499,0.710862505,401.319,0.768462287,2.156740113,Gonen
8749,156.0554497,72.34217916,0.886061794,8980,105.5441745,0.719490132,381.867,0.753952563,2.157184806,Gonen
9751,165.038031,76.47573143,0.886158384,10068,111.424229,0.616761543,398.359,0.772164362,2.158044493,Gonen
6829,137.5675728,63.72582537,0.886236584,6937,93.24673105,0.638164658,329.188,0.79191576,2.158741327,Gonen
8810,156.2968991,72.38225123,0.886302168,8967,105.9114743,0.592308727,371.996,0.800035452,2.159326304,Gonen
7495,144.330531,66.82882716,0.886344558,7643,97.68792345,0.610540893,345.985,0.786804726,2.159704683,Gonen
8968,157.3731424,72.84995748,0.886404105,9143,106.8569709,0.690589866,373.87,0.80623979,2.160236572,Gonen
9143,159.5871353,73.85040796,0.886484046,9404,107.8945279,0.663979666,383.695,0.780416251,2.160951302,Gonen
7661,145.8560488,67.47436909,0.886562241,7781,98.76379981,0.720018797,347.215,0.798543113,2.161651168,Gonen
8894,157.6453975,72.90293842,0.886645943,9143,106.4151893,0.615373971,378.073,0.78190801,2.162401145,Gonen
8982,158.3381214,73.20457307,0.88670758,9254,106.9403459,0.778741113,381.536,0.775375136,2.162953963,Gonen
7639,146.0739717,67.51543036,0.886775565,7802,98.62188845,0.58397676,350.883,0.77968956,2.163564253,Gonen
8804,156.7036352,72.41144985,0.886832147,9069,105.875403,0.587716956,379.283,0.76906517,2.164072609,Gonen
8641,155.281351,71.72839836,0.886918788,8891,104.8907189,0.661031212,372.894,0.780913765,2.164851782,Gonen
8261,151.8720577,70.13224822,0.886991856,8399,102.5584315,0.786761905,360.695,0.797925312,2.165509613,Gonen
8434,154.1234886,71.15225998,0.887058273,8756,103.6267452,0.562829496,377.943,0.741977693,2.166108127,Gonen
8957,158.3959897,73.10649713,0.887118046,9256,106.7914163,0.580530171,381.947,0.771553831,2.166647232,Gonen
9216,160.007728,73.82987882,0.887184704,9414,108.3244,0.616537329,383.581,0.787114941,2.167248958,Gonen
9116,159.5908533,73.61810479,0.887247988,9361,107.7350996,0.596206671,382.756,0.781934123,2.167820724,Gonen
7915,148.8731959,68.65677217,0.887308587,8115,100.3877034,0.792847841,356.105,0.784340499,2.168368701,Gonen
9614,163.6309991,75.44025498,0.887379929,9772,110.6387138,0.684757835,389.757,0.795291122,2.169014396,Gonen
9328,161.6439342,74.50702387,0.887434937,9587,108.9806335,0.782944435,387.738,0.779689472,2.169512696,Gonen
7393,143.6539629,66.19393506,0.887510551,7526,97.02092534,0.591676671,343.844,0.78579212,2.170198263,Gonen
8545,154.5075026,71.17274098,0.8875857,8750,104.3064327,0.575072347,371.767,0.776927077,2.170880318,Gonen
9371,161.8329084,74.53265935,0.887632117,9581,109.2315329,0.622740564,387.542,0.78407616,2.171301948,Gonen
8251,151.8290408,69.91432941,0.887669763,8481,102.4963389,0.630665749,363.343,0.785385458,2.171644098,Gonen
9744,164.6954182,75.81598218,0.887742396,9933,111.3842274,0.807826231,393.718,0.789908157,2.17230475,Gonen
8108,150.8249224,69.4159756,0.887793462,8322,101.6042628,0.642726912,362.789,0.774132647,2.172769612,Gonen
8668,156.7237806,72.1124717,0.887854337,8912,105.0544638,0.650262566,377.939,0.762579889,2.173324211,Gonen
8069,150.8426469,69.39055475,0.887908827,8322,101.3596068,0.774450523,362.911,0.769891129,2.173821025,Gonen
8247,152.3816222,70.08763236,0.887945819,8466,102.4714913,0.803174912,367.203,0.768587677,2.174158508,Gonen
8439,153.9086894,70.77509772,0.88799598,8654,103.6574576,0.596480068,368.794,0.779710095,2.174616417,Gonen
7635,146.4102125,67.30976623,0.888056622,7832,98.59606445,0.597230914,349.616,0.78493972,2.17517042,Gonen
7489,145.873611,67.04619791,0.888116497,7765,97.64881438,0.683926941,354.03,0.750850656,2.175717871,Gonen
7712,146.9385747,67.51487901,0.888189726,7844,99.09199447,0.608585859,349.749,0.792253054,2.176388033,Gonen
8650,156.5680624,71.914789,0.888271046,9015,104.9453289,0.660809779,380.081,0.752443078,2.177133029,Gonen
9272,161.4948707,74.16390524,0.888315431,9544,108.6530122,0.691115087,387.35,0.776562056,2.177540007,Gonen
9079,159.6113629,73.28447633,0.888362255,9383,107.5162398,0.585364281,390.355,0.748735435,2.177969618,Gonen
6752,138.195202,63.43659525,0.888417583,6906,92.71954166,0.565778448,334.583,0.757939526,2.178477604,Gonen
9837,166.0185186,76.19009207,0.888474875,10090,111.9145093,0.58296788,400.884,0.769192585,2.179004042,Gonen
8497,154.6155772,70.93843872,0.888536854,8768,104.0130589,0.693915884,373.101,0.767048202,2.179574008,Gonen
7961,149.2062095,68.44256649,0.888585388,8186,100.6789949,0.768436293,361.15,0.767012161,2.180020668,Gonen
8451,154.0836198,70.66780131,0.888625882,8689,103.7311303,0.657767746,370.124,0.775217328,2.180393574,Gonen
9297,162.0689884,74.30691643,0.888699866,9626,108.7993936,0.560837305,389.853,0.768689474,2.181075413,Gonen
7959,149.1220845,68.36172448,0.888731601,8105,100.6663476,0.676785714,352.715,0.80393421,2.181368091,Gonen
9255,161.2024484,73.88718886,0.888771631,9460,108.5533601,0.666594641,388.112,0.772097499,2.181737469,Gonen
8419,153.9613814,70.55551476,0.888814263,8594,103.5345533,0.570547574,368.259,0.780123992,2.182131077,Gonen
8317,152.8576971,70.03869026,0.888851504,8524,102.905458,0.58014788,370.218,0.762538024,2.182475093,Gonen
7781,148.1540648,67.85801534,0.888940182,7982,99.53430011,0.575092387,354.654,0.777383922,2.183294989,Gonen
6700,138.0588726,63.2170194,0.889004223,6942,92.36181543,0.56142115,335.153,0.749546265,2.183887724,Gonen
9295,161.5856118,73.96677339,0.889077893,9555,108.7876903,0.617690059,388.7,0.773090216,2.184570238,Gonen
6897,139.7396547,63.94419564,0.889160633,7100,93.70983481,0.565142576,344.316,0.731064476,2.185337595,Gonen
8696,156.7174072,71.69192608,0.889230262,9020,105.2240043,0.567364781,376.174,0.772239203,2.185984053,Gonen
9048,159.6334772,73.01300139,0.889271861,9193,107.3325272,0.569952756,380.814,0.784037154,2.186370567,Gonen
8985,159.2584231,72.82844019,0.889313903,9247,106.9582036,0.685668498,381.693,0.774996167,2.186761418,Gonen
7385,144.2643501,65.95716271,0.889365683,7519,96.96841773,0.609021936,342.139,0.792784591,2.187243116,Gonen
8826,157.5350551,72.00031535,0.889444531,9001,106.0076045,0.683126935,375.35,0.787228751,2.187977293,Gonen
8372,153.6853512,70.22677567,0.889491531,8494,103.2451523,0.815348656,364.78,0.790636838,2.188415312,Gonen
8087,151.6935104,69.29745364,0.889556363,8346,101.4725983,0.571600226,368.83,0.747041674,2.189019977,Gonen
8296,152.7277763,69.75403704,0.889609804,8506,102.7754604,0.63751633,364.98,0.782601136,2.189518811,Gonen
7662,146.6566491,66.96667592,0.889660724,7802,98.77024548,0.788677303,348.199,0.794139819,2.189994458,Gonen
9355,162.5905356,74.23149384,0.889695279,9621,109.1382423,0.599679487,389.983,0.772969405,2.190317441,Gonen
9539,164.125674,74.91863322,0.88973822,9816,110.2063157,0.722487314,399.226,0.752099116,2.190719009,Gonen
8064,151.2935689,69.04085309,0.889807026,8304,101.3281979,0.693856479,361.729,0.774450613,2.191362971,Gonen
7589,146.9259012,67.03427514,0.889853967,7742,98.29860073,0.743145319,354.7,0.758004947,2.19180264,Gonen
9602,164.4229578,74.99892246,0.889911039,9808,110.5696437,0.609650794,391.091,0.788889039,2.192337601,Gonen
9333,162.4574765,74.0782313,0.889987275,9547,109.0098375,0.570895522,389.25,0.774058684,2.193052853,Gonen
8161,152.1500541,69.34815987,0.890088396,8430,101.935803,0.58130921,365.868,0.766133388,2.194002758,Gonen
10086,168.7600982,76.90365113,0.89013441,10430,113.322081,0.745619871,419.191,0.721281724,2.194435448,Gonen
8627,156.0419859,71.09359916,0.890181755,8819,104.8057134,0.683814204,371.802,0.784234997,2.194880942,Gonen
8838,158.1578281,72.04531363,0.890221474,9017,106.0796451,0.613494377,376.278,0.784415573,2.195254905,Gonen
8169,152.1767384,69.3098291,0.890258226,8393,101.9857531,0.778,365.946,0.766557525,2.195601119,Gonen
9132,160.7649812,73.2057298,0.890308077,9393,107.8296041,0.59503486,383.458,0.780441152,2.196071013,Gonen
8733,157.7052077,71.80445629,0.890333952,9052,105.4476218,0.594566994,379.164,0.763341953,2.196315045,Gonen
9187,161.6472084,73.58410613,0.890381954,9471,108.1538335,0.56011462,390.316,0.757793493,2.196767983,Gonen
8880,158.5392883,72.15039469,0.890443028,9080,106.3314025,0.758714969,379.469,0.774943829,2.197344712,Gonen
8309,153.3827286,69.79253934,0.890480118,8501,102.8559545,0.666319166,366.94,0.775476265,2.197695198,Gonen
7801,149.0837428,67.81476563,0.890554274,8034,99.66213769,0.758114674,355.948,0.773725709,2.198396492,Gonen
9286,161.9503189,73.65225419,0.890602274,9516,108.7350101,0.71673356,390.411,0.765586827,2.198850812,Gonen
9387,163.3733074,74.28281526,0.890654121,9723,109.3247438,0.65542522,395.646,0.753569172,2.199341891,Gonen
7037,142.6210995,64.83529966,0.890696608,7312,94.6561497,0.601658687,342.709,0.752915773,2.199744588,Gonen
9389,162.8967478,74.03399564,0.890754807,9530,109.3363896,0.663486679,387.359,0.78632467,2.200296585,Gonen
7189,142.4976063,64.74959208,0.890802481,7346,95.67297992,0.744202899,339.028,0.785972249,2.200749097,Gonen
8926,159.398411,72.40615991,0.890876072,9192,106.6064547,0.758626551,387.152,0.748348224,2.201448208,Gonen
8263,153.6669741,69.78908833,0.89092115,8494,102.5708456,0.564991453,369.285,0.761420003,2.201876794,Gonen
9175,161.1172102,73.15949743,0.890962831,9346,108.0831755,0.599634011,383.51,0.783903406,2.202273332,Gonen
8861,158.2579553,71.8428656,0.891021793,9111,106.2175861,0.588692533,381.15,0.766479868,2.202834673,Gonen
7824,149.026164,67.6388352,0.891066783,7961,99.80894849,0.584316654,354.91,0.780552705,2.203263311,Gonen
6091,132.0628514,59.92975456,0.89110498,6229,88.06419288,0.565867707,316.942,0.761971759,2.203627435,Gonen
8519,155.8691867,70.71617781,0.891159943,8741,104.1476245,0.601751784,370.869,0.778318612,2.204151744,Gonen
8159,152.2301889,69.04326225,0.891233306,8353,101.9233116,0.585462113,362.569,0.77994766,2.204852203,Gonen
8726,157.408512,71.37452479,0.89128936,8899,105.4053522,0.586898036,374.173,0.783213529,2.205387881,Gonen
9733,166.1950525,75.3389463,0.891349664,10015,111.3213389,0.596823645,400.751,0.761565669,2.205964652,Gonen
9114,161.2445304,73.08119525,0.891392548,9382,107.7232807,0.589902913,387.675,0.762049701,2.206375113,Gonen
8300,153.6045534,69.59936136,0.89145593,8465,102.8002345,0.780075188,365.012,0.782841196,2.206982225,Gonen
10058,169.3709318,76.7280358,0.891501504,10447,113.1646736,0.563947295,424.337,0.701939516,2.207419101,Gonen
8345,153.9344919,69.71810405,0.891557452,8580,103.0785332,0.704219409,369.718,0.767176012,2.207955796,Gonen
8803,158.5631552,71.79774477,0.891610998,9038,105.8693899,0.718905676,378.468,0.772293244,2.208469858,Gonen
9884,167.8243532,75.97335947,0.891665084,10127,112.1815478,0.677171828,399.805,0.777044979,2.208989498,Gonen
9846,167.365809,75.74505509,0.891727937,10071,111.9656937,0.573776224,401.868,0.766130663,2.209593864,Gonen
9766,167.1818169,75.63873783,0.89179789,10121,111.5098982,0.66657566,416.156,0.708621399,2.210267142,Gonen
9240,161.970355,73.26024164,0.891862571,9454,108.4653557,0.599688474,385.848,0.779918691,2.210890264,Gonen
8032,151.3107281,68.42628655,0.891904586,8255,101.12695,0.714082504,360.637,0.776055892,2.211295334,Gonen
8078,151.4246586,68.46556557,0.891945576,8277,101.4161183,0.69637931,368.378,0.748042618,2.211690758,Gonen
9315,162.9611512,73.66838712,0.891987006,9570,108.9046664,0.653225807,389.137,0.773014553,2.212090662,Gonen
8047,151.8191835,68.61750129,0.892033856,8195,101.2213348,0.788921569,363.755,0.764233238,2.212543165,Gonen
8587,156.4604489,70.69280659,0.892106383,8813,104.5624597,0.724274629,372.108,0.779315498,2.213244267,Gonen
9323,163.5302982,73.87235126,0.892152192,9631,108.9514216,0.728359375,393.925,0.754985239,2.213687468,Gonen
9744,166.9380763,75.39766494,0.892194951,10025,111.3842274,0.577524893,400.463,0.763523391,2.214101411,Gonen
8845,158.727916,71.67735463,0.892233815,9027,106.1216461,0.760860215,376.979,0.782119988,2.214477876,Gonen
9110,161.1068935,72.7322307,0.892294774,9304,107.6996391,0.743916381,381.18,0.787894429,2.21506878,Gonen
8208,152.8743048,68.99741996,0.892354937,8337,102.2289107,0.697959184,361.523,0.789178686,2.215652483,Gonen
8870,158.8293672,71.66845324,0.89240808,9075,106.2715143,0.582326681,387.248,0.743284569,2.216168482,Gonen
6598,137.2375101,61.91200011,0.892458092,6707,91.65606644,0.649409449,323.092,0.794272938,2.216654443,Gonen
8645,157.1551362,70.87943248,0.89251602,8871,104.9149935,0.569499341,375.919,0.768752088,2.217217755,Gonen
8872,159.4078206,71.8748611,0.892581208,9170,106.2834947,0.626199887,381.496,0.766039951,2.217852225,Gonen
9499,164.8205573,74.29538681,0.89264251,9822,109.9750082,0.586358025,394.905,0.765424725,2.218449414,Gonen
8405,155.3038915,69.98131838,0.892721459,8629,103.4484334,0.627613501,369.454,0.773796634,2.219219287,Gonen
8107,151.9421089,68.44910461,0.892779136,8308,101.597997,0.613934116,362.567,0.774985346,2.219782271,Gonen
8461,155.4128347,69.99856369,0.892824859,8698,103.7924843,0.718190306,370.95,0.772682023,2.220228909,Gonen
6737,139.1163322,62.63849128,0.892897596,6875,92.6164932,0.693892265,330.989,0.772768285,2.220940022,Gonen
8416,155.3679215,69.94090549,0.892946349,8693,103.5161051,0.700866089,372.348,0.762812041,2.221417072,Gonen
7762,149.3691432,67.22296098,0.893005456,7984,99.41270214,0.586696901,358.127,0.760517782,2.221995892,Gonen
8615,157.0271393,70.63900584,0.893103011,8799,104.7327966,0.771953405,374.911,0.770209338,2.222952283,Gonen
9795,167.5219596,75.34240145,0.89315629,10087,111.675339,0.601843318,399.145,0.772596823,2.22347518,Gonen
7529,147.1098614,66.14316846,0.893221194,7762,97.90924641,0.716501713,354.517,0.752788594,2.224112707,Gonen
7636,147.54085,66.32880946,0.89324896,7738,98.60252108,0.763218391,347.753,0.793476398,2.224385621,Gonen
8718,158.105195,71.06627455,0.89328673,8868,105.3570233,0.615895443,373.416,0.78567129,2.224757045,Gonen
7975,151.635037,68.13752439,0.893354732,8110,100.7674817,0.62662057,357.992,0.781976879,2.225426274,Gonen
9415,164.3067395,73.81179387,0.893415296,9683,109.487672,0.558289848,393.353,0.764654511,2.226022847,Gonen
8340,154.4998634,69.38757021,0.893476029,8512,103.0476482,0.726797386,369.139,0.769123448,2.226621612,Gonen
9699,166.7613296,74.86863477,0.893553458,9949,111.126731,0.708732189,399.846,0.762344571,2.227385742,Gonen
8821,158.9866624,71.3555405,0.89362488,8996,105.9775732,0.570643033,375.471,0.786275761,2.228091347,Gonen
8661,157.6157356,70.7227967,0.893680481,8950,105.012036,0.609500352,375.41,0.77226478,2.228641159,Gonen
10176,170.9836535,76.70373646,0.893731266,10413,113.8265593,0.713204373,411.541,0.75502398,2.229143733,Gonen
9307,163.6095808,73.3845072,0.893765624,9513,108.857891,0.58226977,387.7,0.778086671,2.229483947,Gonen
8682,157.8886353,70.80350424,0.893813177,8885,105.1392682,0.564976899,377.771,0.764491065,2.229955099,Gonen
9137,162.7547259,72.96897302,0.893864583,9448,107.8591198,0.615659322,391.081,0.750723576,2.230464802,Gonen
9026,161.4896085,72.38558754,0.89391485,9354,107.2019595,0.639914924,387.549,0.75518256,2.230963566,Gonen
9371,164.0877617,73.52682542,0.893986191,9612,109.2315329,0.578242626,396.368,0.749546588,2.231672056,Gonen
5930,130.7676492,58.58612512,0.894025056,6126,86.89252269,0.754452926,311.983,0.765601362,2.23205834,Gonen
8637,157.7138195,70.64411209,0.89407066,8832,104.8664386,0.651308348,374.54,0.773706724,2.23251188,Gonen
8275,154.1942185,69.05449911,0.894113194,8430,102.6452982,0.750703075,364.21,0.783924314,2.232935152,Gonen
7802,150.0513802,67.18328836,0.894166186,8014,99.66852526,0.617344517,356.139,0.772995099,2.233462872,Gonen
8286,154.3275096,69.08352912,0.894212685,8522,102.713499,0.662032598,366.956,0.773262246,2.233926256,Gonen
6281,134.1564101,60.03750037,0.894274581,6416,89.42716355,0.753117506,321.421,0.763994376,2.234543565,Gonen
9656,166.6087541,74.54862939,0.894310324,9955,110.8801201,0.71372607,402.038,0.750711231,2.234900299,Gonen
7904,150.5520138,67.35022003,0.894356395,8089,100.3179214,0.786467662,356.485,0.781581506,2.235360386,Gonen
9578,165.901985,74.18548781,0.894451708,9810,110.431374,0.734509203,396.365,0.766115238,2.236313191,Gonen
9211,163.1177955,72.92806891,0.894489794,9459,108.2950112,0.724192154,394.338,0.744353762,2.236694293,Gonen
9508,165.3304684,73.90226276,0.894535337,9758,110.0270948,0.795515395,392.576,0.775267442,2.237150288,Gonen
7987,152.2647716,68.04254936,0.894598936,8227,100.8432657,0.620590521,362.821,0.762445344,2.237787577,Gonen
8190,153.941933,68.7735607,0.894658832,8347,102.1167561,0.665853659,365.087,0.772148848,2.238388292,Gonen
9073,161.7615338,72.25199421,0.894705048,9294,107.4807071,0.692384005,383.331,0.775912754,2.238852166,Gonen
9533,165.6348675,73.96229459,0.894764573,9779,110.1716505,0.623560963,394.472,0.769851735,2.239450093,Gonen
9650,166.8606543,74.49137378,0.894819242,9886,110.8456657,0.648521505,397.755,0.766488921,2.239999692,Gonen
8778,159.3493077,71.1258814,0.894857473,9005,105.7189516,0.798726115,379.228,0.767016399,2.240384296,Gonen
8478,156.9802409,70.05708674,0.894893555,8806,103.8967028,0.638019266,377.6,0.747204201,2.240747485,Gonen
9030,161.6751898,72.13967239,0.894932646,9231,107.225711,0.811320755,382.015,0.777565141,2.24114117,Gonen
8941,161.2021268,71.91572622,0.894972432,9218,106.6959923,0.694230919,384.637,0.759440653,2.241542083,Gonen
7492,146.9863542,65.55065996,0.895050771,7608,97.66837087,0.577195686,347.303,0.780531731,2.242332179,Gonen
9244,163.558587,72.91037819,0.895144894,9498,108.4888305,0.576021934,390.044,0.763558995,2.243282659,Gonen
9060,161.8400693,72.12077176,0.895217294,9229,107.4036791,0.679669918,383.033,0.77600707,2.244014663,Gonen
9234,163.6205869,72.89548575,0.895274292,9649,108.430134,0.72140625,402.468,0.716369394,2.244591489,Gonen
9050,161.75819,72.04804469,0.895328781,9315,107.3443891,0.764358108,385.381,0.765733848,2.245143372,Gonen
7834,150.5596428,67.04064402,0.895393208,8030,99.87271196,0.581847891,356.623,0.774060192,2.245796486,Gonen
6974,142.2350186,63.31778636,0.895449488,7138,94.23148404,0.627158273,339.789,0.75905488,2.246367519,Gonen
9147,163.2517904,72.65729282,0.895499379,9414,107.9181269,0.653730703,389.616,0.757207621,2.246874114,Gonen
6949,141.885827,63.1300348,0.89556264,7132,94.06243457,0.579083333,337.667,0.765869787,2.247517009,Gonen
8364,155.9519636,69.3689925,0.895624959,8593,103.1958117,0.626516854,370.546,0.76549019,2.24815091,Gonen
9714,167.8177897,74.62977689,0.895676013,9933,111.2126294,0.563130435,397.635,0.772038138,2.24867066,Gonen
8819,159.7628553,71.03503037,0.89571535,9036,105.9655583,0.588875534,379.711,0.768639767,2.249071402,Gonen
8246,155.128478,68.96111259,0.895758045,8518,102.4652784,0.557312787,370.277,0.755787529,2.249506602,Gonen
9140,163.2992207,72.57892997,0.895801864,9398,107.8768253,0.562253937,389.861,0.755677471,2.249953544,Gonen
8563,157.5016718,69.97957441,0.895873086,8755,104.4162354,0.573389581,374.058,0.769055909,2.250680618,Gonen
9115,162.8919808,72.35736727,0.895925372,9380,107.7291903,0.703535042,388.574,0.758610869,2.251214865,Gonen
9679,167.6074941,74.43351143,0.895980115,10047,111.0120964,0.602377396,399.99,0.760224893,2.25177465,Gonen
8302,155.2194969,68.91826455,0.896024206,8515,102.8126194,0.596579477,367.942,0.770608622,2.252225849,Gonen
6958,142.4171424,63.22130696,0.8960682,7249,94.12332735,0.549778761,343.572,0.740728001,2.252676341,Gonen
8254,154.9493202,68.76237139,0.896139084,8482,102.5149706,0.670402859,369.354,0.760306521,2.2534028,Gonen
9751,168.0546057,74.5608003,0.896190192,9940,111.424229,0.58691465,402.679,0.755685445,2.253927064,Gonen
7486,147.1232968,65.26147589,0.896233019,7698,97.62925398,0.586309524,349.061,0.772070626,2.254366682,Gonen
7486,147.8675609,65.57164183,0.896299875,7636,97.62925398,0.596256472,349.127,0.771778745,2.255053508,Gonen
8239,155.5253082,68.95526907,0.896338646,8473,102.421778,0.75448718,372.72,0.745279151,2.255452126,Gonen
